video_id,views,likes,dislikes,comment_count
2BwxeOzSx8A,1117718,387,44,18
ai6NByMmCVU,1117623,41250,811,5617
BOZngVYS04s,1117573,59830,441,27486
CwKp6Xhy3_4,1117570,7504,584,324
TWpt-ze_cYU,1117510,61075,463,64506
kzFHjyysXr0,1117352,86426,1165,5993
H2nY7Tu1Qgs,1117217,28144,772,3049
4CGBSGEkbKA,1116891,6682,2046,2294
cSFfxxVYpxk,1116848,67880,1774,10462
S5xFft7kg8Q,1116836,22188,817,1085
1XY8dPnIORc,1116796,34091,4683,5485
mUSv8b-V5I4,1116771,24394,1305,8960
0zMSMJZc9EA,1116764,54358,1142,4758
Tlu-_31CWfY,1116759,43118,1119,2787
O3ttybJghsc,1116637,8719,597,2655
sxyotaytAS0,1116607,3991,360,1465
99t4EBwIAt8,1116600,65382,359,2139
2BwxeOzSx8A,1116538,383,44,18
N-z9PidYH4E,1116365,52181,2195,6012
PV_GHHXy7Po,1116194,62929,550,5298
sw-l5SW5hik,1116081,15249,2111,2033
b7zWwo9dbiU,1116035,32897,792,2196
NKmGVE85GUU,1115643,37265,912,3008
cI5RYgvPHLU,1115638,33534,338,4466
e7sIvcYmuk0,1115633,12211,2174,2916
jS9q7Tu_G0o,1115398,65162,1518,10512
t7klO0p092Y,1115373,39907,390,1933
1purAy2MsOc,1115331,94889,784,26777
2BwxeOzSx8A,1115224,375,43,17
HL6ECWZ8G1s,1114832,34759,1046,5357
z6A2LHGx8_A,1114794,44172,753,2467
Ob48twC1yf8,1114540,28204,10277,0
L0xKz5TsYb0,1114465,25538,822,985
OUBx_raReDw,1114407,3601,911,1467
EbbL8NhdTQE,1114370,21297,7832,2305
#NAME?,1114313,21968,782,2777
syAXXLxO8tw,1114100,53494,995,1770
e7sIvcYmuk0,1114062,12202,2174,2915
_yJq9SeGLhg,1114012,48553,731,6647
23ILq4uxd-w,1113240,14251,233,734
M0kcLjxoYS8,1113115,82201,1132,6083
nkXGohB02V0,1113089,33670,794,1422
VYmfEx3taAM,1113044,20034,539,7035
AFbu21AGSho,1113040,19200,649,2197
xVU8nEIsapY,1113017,33559,1271,1974
2QK6Usg2KT0,1112827,29297,2794,7360
fbL1ZoAQgUU,1112801,8863,376,2111
Duc3F700lgE,1112778,11818,906,1830
ai6NByMmCVU,1112754,41147,808,5618
TudhYwBrgYg,1112653,39036,617,3312
3oXhLdeuxDw,1112617,11645,362,1943
2J6bJnwr1rw,1112601,41633,1070,2365
lR-oJvKJyUY,1112552,23828,1239,2598
zTY7dvFJbXY,1112331,35245,975,1259
OdNqWcUdm6I,1112289,74178,457,5052
qOioqgPyCwE,1112226,12825,631,997
8JnfIa84TnU,1112092,101802,1373,5114
HCO7BWbKipU,1112090,28345,746,5003
t7klO0p092Y,1112035,39856,389,1948
6LuHS7ZeSjE,1112006,38196,1299,2436
JNlOVdTQEIM,1111674,91287,1492,16563
dDAlGl_8f9U,1111583,26748,808,3704
1lGHZ5NMHRY,1111552,26979,3442,0
m7b8hitvfoE,1111324,20338,392,1663
G9frAfYl_dw,1111255,49469,992,9695
S5xFft7kg8Q,1111074,22116,810,1085
ssk48FCVolk,1111009,15911,334,787
GqF5lyEUfMk,1110685,54093,2705,4123
w8AJBlmLMZM,1110591,67356,1201,7001
oR9gIJjMyis,1110416,55902,3536,7449
_IoOJu2_FKE,1110411,11993,451,1912
jC4NNUYIIdM,1110393,31656,800,2903
XHpEJRsHefM,1110320,1370,731,0
HdusPnywwPI,1110239,51721,1319,6113
oOZ_Q6qzXuw,1110127,21698,1193,7503
Oyq8Di01nN8,1109947,16849,1718,3251
m4-sL1r9i1I,1109864,95579,745,3453
azFsk42kb5E,1109600,31298,270,1535
kUosDBUjq5A,1109397,18731,787,2964
6wHZT2t78E4,1109273,21168,577,2069
TU-Z4uPnFeg,1109098,57003,1890,3292
3y75zBl37f8,1108912,33206,5164,5900
D52qnC7dJcQ,1108908,25585,438,982
fS2fsa1fuIw,1108831,38429,404,2587
hZr1u-zzejU,1108807,15032,1352,1303
_KEN-cxmGw8,1108618,9984,1327,2639
hN8mNXa3ICo,1108505,25567,635,1125
lQkc0DcS7O4,1108366,6294,275,1218
aBL027wEtg8,1108354,0,0,5063
h-w7QZo0XSc,1108315,28748,2961,4514
h3umdwK-oPs,1108296,56309,208,1598
Yiq8YjQC6Rw,1108234,40398,776,3531
pqQrL1K0Z5g,1108207,79106,2259,7248
kfOeQj7HsCE,1108183,19891,564,3358
ai6NByMmCVU,1108178,41057,808,5615
tugFFhML7VY,1108125,146294,831,17196
oSZDe6CrfN4,1107915,32876,1269,1986
t7klO0p092Y,1107805,39798,389,1949
pXpfGJpmhNI,1107685,54709,1115,35182
FnAx2bLICOo,1107609,12419,1512,1459
V6ElE2xs48c,1107598,20901,560,1587
HuWLoCF9rWQ,1107590,47349,2000,6399
BXnGUUsdnR8,1107554,24188,2138,5072
exjMt3v81tA,1107408,9938,344,798
RHUxyXZBXY8,1107378,46994,1621,4611
QVoleJYgdM8,1107374,34030,480,1587
V_jU_ssWvc4,1106875,10862,2666,2193
yqnr91FFV4U,1106828,5263,608,2563
JeRtUXTQ_aQ,1106799,40552,1237,2131
zWrMvW7S3tg,1106696,84104,4004,10506
4lm75v4Ndlg,1106612,44475,543,3574
jS9q7Tu_G0o,1106542,64947,1508,10489
41d9Bd7m8js,1106522,12122,640,753
b2EOxGUuBWA,1106468,9841,3845,2105
4HX6R88QZB0,1106431,31585,5033,5922
e7sIvcYmuk0,1106330,12160,2170,2911
NBupCHcJ914,1106313,69703,1061,9124
OZqsFkJpvj0,1106283,26607,396,774
0zMSMJZc9EA,1106225,54129,1137,4740
mIxlvVlOIS0,1106117,70790,856,6365
Csnsq9f_ZkQ,1105953,32264,643,3464
A2dIL4sf4TQ,1105871,49104,2428,4854
#NAME?,1105860,118869,1311,22093
9POblaMln4Q,1105810,46137,1591,2322
8-u5nd2GqNE,1105611,27738,854,4830
XOxB-WE3R7U,1105580,89078,1757,6156
HorugBalutw,1105546,19070,395,2430
t5uVXqNLMDc,1105498,47364,1092,1596
oR9gIJjMyis,1105028,55783,3524,7425
s9ZQ6VuoN1c,1105026,64586,1121,4854
eEDZuFw34YM,1104884,28302,914,2034
S5xFft7kg8Q,1104598,22008,801,1084
oeAEuiovVbg,1104595,21830,234,1287
GABCneYEE84,1104496,44953,1199,7327
sKLREPyI-dY,1104481,21043,1922,2003
bI31WqFDxNs,1104423,35437,419,1062
Ky9aIxiGzfk,1104395,30936,1051,2889
hHaUQh6Gx-Q,1104392,35982,589,1028
Hzk1bM2vVFU,1104272,75756,627,5354
gNXoxfeyzmI,1104259,96720,1485,9384
8oKl_qDJHt4,1104195,52956,2211,4523
oOZ_Q6qzXuw,1104109,21631,1186,7480
HysgiQT5_eI,1104061,9834,381,2138
xXf2ct7C2fQ,1103929,18834,2668,5615
OUBx_raReDw,1103925,3591,908,1465
1purAy2MsOc,1103893,94427,780,26673
hZr1u-zzejU,1103827,14974,1347,1302
t7klO0p092Y,1103797,39740,388,1948
ZANqw73F9Pw,1103668,29685,496,1580
AFbu21AGSho,1103540,18990,646,2166
AoswyJLilgo,1103516,37928,912,1948
VioegwSjypk,1103504,26146,474,2890
2BwxeOzSx8A,1103339,363,42,17
-35jibKqbEo,1103258,94195,1017,7034
PAHm7SEhhuw,1103235,20418,1125,1238
e7sIvcYmuk0,1103093,12132,2165,2908
sxyotaytAS0,1102972,3941,357,1439
gNvNMWiMxUE,1102965,59830,897,23271
D_CZ8v9uZJY,1102935,54609,1137,100471
K-yazBBF3gE,1102828,71782,588,4790
KObL442PWhQ,1102725,33245,561,2495
zNL_kGO6lQ8,1102659,19356,1840,4489
iz4bGGhf9Xc,1102535,56113,871,4604
EJjh19zO1lk,1102513,22878,481,2143
2ATuTL5i0_c,1102056,47314,2235,3267
qS6LoRYUdhw,1101988,43550,674,3892
xVU8nEIsapY,1101907,33285,1262,1967
5PR3Hn6cQ60,1101782,38633,1113,2756
2ybeU5JUoK4,1101713,7725,940,2266
1-jXHDiRnC0,1101611,78862,881,6504
gmp6AGFPhzY,1101543,30219,1512,11207
SFr0fCgrTNQ,1101420,78192,1097,8565
ai6NByMmCVU,1101365,40941,804,5614
oDYoV8-9v10,1101325,27173,1069,1955
XZo5o1Y0h9o,1101031,23020,2042,3805
BXnGUUsdnR8,1100674,24122,2132,5063
UmXbLTbi8Hg,1100625,41318,1167,1456
II-OP6vdMs8,1100283,16291,23511,8540
Ey01ZlAoYes,1100007,8302,269,401
N-z9PidYH4E,1099872,51733,2146,5969
4JGWxG-vE24,1099860,37836,2435,11470
5PR3Hn6cQ60,1099799,38581,1112,2751
OGPsw2f_HQk,1099789,60861,1115,3816
BFWI0GQZA14,1099494,37282,2023,3204
nc99ccSXST0,1099318,26813,1047,3827
mTHLyCqtLJE,1099145,56147,1434,6657
GskBiFLSayg,1099132,13883,786,4650
0qpE8IHz3go,1099012,33315,906,3038
fGHOLz35L8M,1098961,35056,590,2929
fCTKDn3Q8xQ,1098897,43875,1326,4702
h8hMvvP_Bdo,1098772,25429,555,943
maAa7J3iEM8,1098746,24206,1834,3771
zFPEOG1Yxvw,1098673,5129,745,2323
00RpZZThSAs,1098654,35220,2598,6449
b7zWwo9dbiU,1098522,32609,786,2153
oOZ_Q6qzXuw,1098391,21557,1179,7470
zFPEOG1Yxvw,1098338,5128,745,2323
Hgiu9cqph5Y,1098295,78936,973,6757
zFPEOG1Yxvw,1097981,5127,745,2323
t7klO0p092Y,1097948,39653,388,1947
zFPEOG1Yxvw,1097858,5127,745,2323
3oXhLdeuxDw,1097752,11569,358,1931
PdbJBDNotf8,1097692,27900,515,2866
vbiiik_T3Bo,1097679,31986,2527,3364
t_bnyOOFDNM,1097645,20039,3472,16739
jC4NNUYIIdM,1097596,31460,793,2900
2E_HEeOpiEA,1097258,70445,1765,103300
HrQNdClwMs4,1097018,20190,1966,3044
m7lFyINZlBs,1096994,10204,2397,2569
zFPEOG1Yxvw,1096842,5129,744,2321
XkVwqEdYlNA,1096827,39981,528,2106
y8lFgF_IjPw,1096809,26534,2822,4738
3RlbqOl_4NA,1096519,11252,1574,4879
3y75zBl37f8,1096180,33031,5164,5882
Len0qLhmhL0,1096158,37616,1641,2807
zFPEOG1Yxvw,1096076,5129,743,2338
i_nLsG_asQg,1096074,21028,1089,1276
Es9CfWMmPRU,1095898,20141,792,2815
RVl35mjfT2A,1095812,8965,439,3190
L_SyKf-ETlY,1095765,56438,1850,3659
r-luQokOiBw,1095734,33767,469,1748
hwjdXBxeWsc,1095726,33770,701,1756
_PgMjA4x3rE,1095663,37456,714,5481
_KBc4B5JFoQ,1095560,54655,840,1976
OUBx_raReDw,1095543,3587,907,1456
_Ybm_ZNLu0w,1095519,24631,683,4682
w4C4aSHUtE0,1095505,7011,603,399
yWjRvhfjpI8,1095497,39445,3032,5619
IX6gYfA6l88,1095419,12856,3554,4702
sxyotaytAS0,1095398,3929,353,1439
O3ttybJghsc,1095344,8642,588,2633
Y7u45kMINgE,1095157,4520,401,807
5PR3Hn6cQ60,1094988,38381,1107,2750
BIQK4-9YFW0,1094958,57789,1390,4539
r9lQggOQGvw,1094803,28718,1119,2810
MNzBFgwkU0A,1094649,64320,500,3241
hZr1u-zzejU,1094600,14867,1342,1303
ai6NByMmCVU,1094582,40771,804,5605
_yJq9SeGLhg,1094375,48069,723,6576
wD5YzBDSXv8,1094084,12550,1352,1908
c0bsKc4tiuY,1094034,58630,1840,2656
A2dIL4sf4TQ,1093968,48826,2404,4849
1sqyuXCwcBA,1093889,27329,1755,1799
vyqCSzFZyXg,1093538,96286,1315,1241
cKbl19xeSIQ,1093385,93374,523,5155
JfQ3W0wjGh4,1093335,35045,1095,4600
Me8jYR9Q0kw,1093251,75447,5755,8262
5PR3Hn6cQ60,1093038,38292,1106,2748
Yg8jdBLTtfo,1092966,28804,1346,2860
MfVetou0ERY,1092862,39157,1543,3211
_X8XtZZYkNA,1092763,29809,3668,6045
Hmb0Q0Q_7jo,1092708,29596,189,1388
pqQrL1K0Z5g,1092682,78235,2235,7193
xVU8nEIsapY,1092575,33126,1255,1966
ZOBvRs4btvE,1092539,27133,2189,2106
n2wIqXBz4os,1092534,59225,1226,2014
ccgIXa7TIkc,1092507,9359,1633,2274
t7klO0p092Y,1092448,39574,387,1946
1purAy2MsOc,1092447,93892,774,26548
BXnGUUsdnR8,1092425,24038,2130,5053
wH-by1ydBTM,1092144,70521,1596,10295
gaJMEgf31c4,1092031,35951,602,1589
e7sIvcYmuk0,1092010,12083,2154,2891
w9JrUVI_h4I,1091528,40613,1010,1805
Xyb1fsPG-Xk,1091504,5157,684,2920
oOZ_Q6qzXuw,1091400,21497,1175,7446
hBvcngHRTFg,1091340,32841,589,1946
IxF3mxWbdjw,1091275,80123,2196,9979
hZr1u-zzejU,1091214,14827,1341,1301
EEIP1YpFXrE,1091211,43213,820,5980
rOoLSRCmd1c,1091205,536,115,127
5PR3Hn6cQ60,1090641,38178,1104,2741
hdoLeKGoSjw,1090529,30807,1017,11227
nsjPEcRq_0c,1090412,65302,869,4082
4HX6R88QZB0,1090355,31319,4970,5855
exjMt3v81tA,1090273,9838,339,781
prmQgSpV3fA,1090142,48421,408,9283
dLRMA_lWsDY,1090128,22438,509,753
ZT0CCaKDxjg,1089884,47524,2308,5886
6tiphMs-dCY,1089816,49594,1178,1672
Oyq8Di01nN8,1089762,16611,1693,3247
LLOB5uG6zSQ,1089753,24060,955,2287
eWBNCnU_PK0,1089707,24051,641,995
gs-iqvX6pOA,1089588,22908,2125,3876
tEnCoocmPQM,1089519,137494,1804,9377
c0bsKc4tiuY,1089495,58415,1838,2660
X3gKYTc6lbw,1089274,58926,1013,6838
K62oeVyaC-U,1089202,66592,620,27308
Duc3F700lgE,1088886,11687,906,1824
8KT1UCsOE74,1088828,34989,1773,10715
JBTNG-8w5_g,1088804,17708,218,1206
aTgxG6LPh9w,1088653,53915,2368,2993
mnT4MDdEazs,1088652,28592,402,2184
oXE-ssvbhQA,1088633,60286,615,315
zFPEOG1Yxvw,1088620,5115,740,2338
NVe6fC4Af-w,1088527,35224,304,3813
5PR3Hn6cQ60,1088457,38114,1103,2733
FnAx2bLICOo,1088374,12332,1492,1410
2wJESCSvFU8,1088185,8332,941,2498
45dj8U3xSFU,1088072,14135,345,2611
2J6bJnwr1rw,1087769,40952,1060,2334
RnaEqiVnad0,1087693,13800,1301,1853
M-E5wDgptQA,1087616,20437,537,2178
_Ybm_ZNLu0w,1087560,24524,681,4667
0zMSMJZc9EA,1087462,53713,1127,4715
B4C10LKAcZQ,1087394,25698,291,2489
QbDuBTWrU-o,1087385,78398,1257,16646
rRuifrLicbI,1087184,39600,9427,12375
2fouYHWUhZo,1086984,46647,351,2461
jn9mHzXJIV0,1086973,41526,1727,5606
pXpfGJpmhNI,1086967,54309,1088,35088
4CGBSGEkbKA,1086906,6543,1979,2248
yN7N0P2TxHQ,1086860,49992,2097,5360
hZr1u-zzejU,1086741,14778,1339,1300
0fepqIO57f8,1086734,21405,929,4870
NC-TF0SPzzM,1086506,10793,273,276
N-z9PidYH4E,1086481,51354,2111,5914
Z_kfM-BmVzQ,1086403,21190,232,1634
OPaybxgucww,1086220,40602,902,1302
UJIo1AtoTss,1086185,39395,652,1932
3oXhLdeuxDw,1086098,11497,352,1930
OUBx_raReDw,1086012,3577,906,1457
YrlVffqU7sY,1085968,3454,530,0
G63TF6OMa_8,1085889,16905,335,1413
UhiXEgqhBWs,1085729,35615,263,1396
ai6NByMmCVU,1085724,40548,802,5593
0fepqIO57f8,1085634,21387,928,4867
4JGWxG-vE24,1085510,37580,2426,11477
PeYARbPHcvk,1085085,28091,2820,7990
2ckenWENyUg,1085036,8431,1113,1541
qOioqgPyCwE,1085033,12625,626,978
4dpjhcQr0RM,1084955,60820,1737,2385
cDZfh5IjGv8,1084820,38993,1359,6852
u429Qgvoxw4,1084801,29594,1363,4685
LLOB5uG6zSQ,1084709,23994,954,2284
WF82ABLw8s4,1084473,15344,2096,2342
c0bsKc4tiuY,1084282,58146,1834,2662
oR9gIJjMyis,1084028,55309,3453,7361
BZt0qjTWNhw,1083988,30329,1036,2016
2ATuTL5i0_c,1083977,46715,2196,3232
MeNR0guNn70,1083971,14318,1147,4834
5PR3Hn6cQ60,1083942,38018,1102,2731
vRWH9GQ2J90,1083920,20667,4067,4327
szFrHKoD1GE,1083896,34902,1814,11003
7s71D2kQrFE,1083800,19099,1456,0
_IoOJu2_FKE,1083754,11724,439,1857
BXnGUUsdnR8,1083715,23965,2128,5041
m7b8hitvfoE,1083620,20014,389,1640
hZr1u-zzejU,1083442,14738,1337,1297
TgSDDY0b1tU,1083402,19737,702,0
HorugBalutw,1083165,18845,390,2423
wDrx1pxh-Po,1083002,21712,1049,1706
mcsTWPSMDtg,1082756,53520,1861,3313
BN7rNfOsBJo,1082634,43858,1336,5838
LC3fWTXZXxE,1082565,73704,1801,8117
jC4NNUYIIdM,1082559,31158,787,2875
rZQepOFnYi8,1082525,28476,1165,1894
5g2UZr5RGgg,1082423,18166,909,3264
MSzytvDsPfo,1082383,14146,594,773
e2R0NSKtVA0,1082383,19707,534,1523
V8-JfSXPDp0,1082127,16995,2424,3518
h3umdwK-oPs,1082104,55398,208,1598
xrMfUeOPWto,1082013,34497,1366,2983
sxyotaytAS0,1081926,3916,349,1438
f0r_l2iYUzQ,1081604,6377,5578,1910
MUWUHf-rzks,1081357,79641,901,5789
_Ybm_ZNLu0w,1081328,24450,677,4667
uRP4nAGMYCY,1081179,93616,1120,14659
K-yazBBF3gE,1081128,70918,576,4761
pMpQABKlC-I,1081127,109200,2500,14134
D_CZ8v9uZJY,1081075,54096,1118,100166
GKbjOWPbBwk,1080992,33368,522,3616
5PR3Hn6cQ60,1080954,37954,1099,2731
eDZKgSZ9V0Q,1080873,48129,1185,4366
3y75zBl37f8,1080838,32751,5164,5853
LLOB5uG6zSQ,1080795,23939,950,2282
s9ZQ6VuoN1c,1080720,63712,1094,4835
lQkc0DcS7O4,1080623,6216,270,1203
r2ys-AimNbE,1080427,68317,268,4440
Z9cB0TjfIkM,1080388,42665,597,4351
w8UI8r9Ccwk,1080339,22984,1407,3393
cDZfh5IjGv8,1080282,38904,1355,6846
i4YQRLQVixM,1080230,2540,887,1040
xGz_FZ0ePwE,1080099,15794,3563,7262
h-w7QZo0XSc,1080078,28278,2928,4471
F86S9Uc4mP4,1080069,9673,857,4038
L4pkD78oKSo,1079990,6482,984,1826
LLiXwMQW_VQ,1079957,7229,936,734
A2dIL4sf4TQ,1079793,48406,2380,4819
u429Qgvoxw4,1079702,29459,1358,4673
5GHXEGz3PJg,1079622,70900,604,3720
3frnBoqqI_Q,1079619,33883,1050,3766
GqF5lyEUfMk,1079531,53657,2692,4096
S5xFft7kg8Q,1079519,21703,780,1074
kfOeQj7HsCE,1079418,19587,555,3285
Bzu4G8uZs-4,1079026,96709,1018,3258
1Nu_oGucpDI,1078882,64505,902,5753
PUcS24GuAog,1078856,51293,530,4641
8pB4fkdD93o,1078851,45117,885,4232
cDZfh5IjGv8,1078782,38602,1345,6820
UVaeRX9LybU,1078287,58234,1919,11705
eP33TkuI9vI,1078058,22453,1362,2760
NKmGVE85GUU,1077730,36452,892,2918
L_SyKf-ETlY,1077686,56064,1840,3663
wD5YzBDSXv8,1077649,12398,1343,1895
ooWd_9OAAUg,1077638,13373,2833,2266
5PR3Hn6cQ60,1077571,37875,1096,2731
c0bsKc4tiuY,1077539,57808,1827,2653
0zMSMJZc9EA,1077407,53549,1125,4707
1purAy2MsOc,1077405,93177,767,26349
X6iJ0hPpGec,1077172,42968,552,4367
RlSzahonkTk,1077119,124158,1012,6874
DAi3GgwhDR0,1077108,22003,1439,2733
jS9q7Tu_G0o,1077013,64168,1480,10415
V6ElE2xs48c,1076994,20640,552,1575
hN8mNXa3ICo,1076813,25030,619,1104
pDi7cezk9CA,1076767,153083,2603,21427
SVmuTIQBoio,1076574,19969,1000,2795
qYNNT1WIhwM,1076513,18158,1178,1271
KObL442PWhQ,1076368,32846,554,2484
0fepqIO57f8,1076358,21283,923,4833
w8AJBlmLMZM,1076143,66311,1177,6886
qOioqgPyCwE,1076039,12555,626,976
xVU8nEIsapY,1075829,32851,1247,1952
AkCLxl3MzNA,1075751,44798,639,9104
Iay3Wu6wybA,1075693,29366,1599,1688
TdcS2LMQ5Ck,1075505,11798,2715,2309
Tlu-_31CWfY,1075392,42685,1061,2741
0vKkwJwL77Y,1075224,30158,1348,3872
UmXbLTbi8Hg,1075180,40738,1154,1414
fYUXvrF85uQ,1075150,50534,1018,18981
LLOB5uG6zSQ,1075147,23864,947,2282
w9JrUVI_h4I,1075057,40324,1006,1798
BXnGUUsdnR8,1075050,23906,2126,5026
YA9DiShszX8,1074999,42518,1909,3713
GnGPAYvve1A,1074997,43153,110997,81289
_1mIPOYZzfo,1074936,10097,939,5383
dUztYCMZYls,1074629,12991,1113,3252
18QHSoWPygQ,1074385,24862,2755,4419
r-luQokOiBw,1074239,33307,456,1742
JRzZl_nq6fk,1074082,13987,499,2727
Kz7R1i2zFpk,1073991,11229,4961,4079
cDZfh5IjGv8,1073973,38758,1356,6831
OUBx_raReDw,1073836,3567,899,1456
Atx-0_G1KHQ,1073831,32386,1241,1537
_Ybm_ZNLu0w,1073780,24331,676,4656
6JvRVILczps,1073561,1299,16,55
Duc3F700lgE,1073500,11592,903,1823
-5aaJJQFvOg,1073435,128967,1784,6076
u429Qgvoxw4,1073408,29281,1351,4655
5PR3Hn6cQ60,1073317,37788,1092,2729
PFH046Fh3ps,1073296,13251,1552,1650
QDr9YTkFNO4,1073187,60972,1337,11759
egXr0PU-kCY,1073134,47793,1886,5358
e7sIvcYmuk0,1073122,12004,2129,2875
UuR8UhMTw5U,1073086,18043,990,2292
bS_Zr-Hu4Mw,1073030,29508,1345,1848
arJ5h2TY3I4,1072970,102199,1469,8943
mhog9LEMCDY,1072930,53464,1511,3916
PgNAmWjInGk,1072916,27096,483,3529
YywJykbEllU,1072875,61664,304,3828
94k6kEVGZzg,1072860,62599,877,6656
ZzefeQ0v5wg,1072782,40791,984,3821
w8UI8r9Ccwk,1072587,22869,1401,3374
ai6NByMmCVU,1072184,40146,800,5565
eDZKgSZ9V0Q,1072177,47874,1176,4365
_yJq9SeGLhg,1072174,47514,708,6525
b7zWwo9dbiU,1072083,32081,767,2148
_PgMjA4x3rE,1072053,37071,707,5450
TgA2y-Bgi3c,1071973,22877,895,2813
MT7RQ0gu8ak,1071848,26076,939,6192
3RlbqOl_4NA,1071808,11141,1554,4813
OylDdm-6ZH0,1071804,96363,1126,6155
894X4nV9Mys,1071732,56880,430,1561
U0z-x5O_Jpw,1071707,14029,263,838
IPgdIHV_zMo,1071466,10749,38082,7557
gNvNMWiMxUE,1071424,58977,860,23195
syAXXLxO8tw,1071403,52140,968,1743
ZzGqFF1IXgc,1071341,19942,876,991
Kemqo35m8gk,1071275,9360,1626,1685
XQSvN2Wd5MQ,1071182,29145,608,3598
szaJ5aW-LUs,1071163,114170,952,15232
c0bsKc4tiuY,1071100,57525,1820,2647
nLXCutcsoKQ,1071030,4619,1838,7387
vRWH9GQ2J90,1071017,20537,4044,4307
zFPEOG1Yxvw,1070888,5087,732,2337
AV1SWIPxxFM,1070719,26993,1039,2641
AFbu21AGSho,1070620,18241,628,2105
GEsK9GudV2M,1070415,84274,952,3528
2ATuTL5i0_c,1070003,46327,2183,3187
NePlddZpNKs,1069986,11867,9000,9762
uLWBWUwIx64,1069966,19900,2891,5612
nLXCutcsoKQ,1069852,4620,1837,7384
Hmb0Q0Q_7jo,1069814,28963,188,1371
N-z9PidYH4E,1069488,50840,2054,5846
m7Ege1M5Pag,1069387,15934,978,5916
Dv4Ph97jv44,1069358,36530,462,1257
LLOB5uG6zSQ,1069303,23788,945,2269
XKrV_JqZX1Q,1069205,15264,355,909
DAi3GgwhDR0,1069113,21872,1433,2708
2VggEmXPnGw,1069014,32976,217,1199
4HX6R88QZB0,1068826,30937,4880,5833
6LuHS7ZeSjE,1068698,37252,1260,2391
9QojtREFuFU,1068685,10195,863,1387
QbDuBTWrU-o,1068653,77351,1232,16451
nLXCutcsoKQ,1068614,4617,1836,7386
obkLDeO58Wo,1068579,8029,241,560
sqkL6D0ScR0,1068487,47612,2460,4033
5PR3Hn6cQ60,1068426,37668,1088,2727
ToQloh3us1E,1068079,39360,811,2269
oR9gIJjMyis,1067948,54949,3406,7327
CV3SaepBEYI,1067802,42552,18428,10165
cBVTghAXTMw,1067391,28696,946,3954
h8hMvvP_Bdo,1067312,24842,550,951
nLXCutcsoKQ,1067281,4615,1835,7384
Wzvr_rtI82w,1067141,130253,869,33693
4JGWxG-vE24,1067126,37270,2407,11317
XdNOI-q70q4,1066821,37688,1389,5414
nLXCutcsoKQ,1066818,4614,1834,7386
GLbX9CL7Yg8,1066774,15403,3593,1382
TfiTsqa2LB0,1066769,96610,477,16937
Oyq8Di01nN8,1066682,16327,1669,3241
V_jU_ssWvc4,1066661,10594,2647,2191
cZYNADOHhVY,1066648,100000,3668,15750
2B85lYenaxE,1066607,8445,28292,6759
D6Oy4LfoqsU,1066451,48068,1032,3992
5PR3Hn6cQ60,1066420,37624,1087,2727
#NAME?,1066408,21552,760,2752
Htu3va7yDMg,1066329,21331,1260,1581
BXnGUUsdnR8,1066182,23819,2124,5005
HysgiQT5_eI,1066181,9619,364,2076
rEdl2Uetpvo,1066180,75852,607,2073
oOZ_Q6qzXuw,1066165,21256,1161,7395
oSZDe6CrfN4,1066028,31684,1244,1858
PdbJBDNotf8,1065993,27429,501,2812
VA7Y_Psp5l4,1065716,50829,1057,3347
7_FJUSBFbJM,1065693,28416,414,2040
DPCW4yvWQT4,1065612,32264,2819,2183
d-73-Cr0tQs,1065512,10604,1919,0
qpAo_XvCQaQ,1065476,12903,914,1511
GStMSkhmYEs,1065389,25277,798,5498
0zMSMJZc9EA,1065186,53315,1116,4667
wW4JB9tjlik,1065072,27476,6835,4442
w8UI8r9Ccwk,1065047,22770,1394,3374
_Ybm_ZNLu0w,1064924,24205,675,4631
fzmM0AB60QQ,1064893,18895,534,2643
XZo5o1Y0h9o,1064878,22535,1990,5709
1h7KV2sjUWY,1064798,60008,382,3936
18QHSoWPygQ,1064702,24674,2746,4392
h_SHkEWo7UM,1064653,7220,822,626
NB3gWkhLkxM,1064581,71118,1398,3813
c0bsKc4tiuY,1064522,57202,1810,2628
FnAx2bLICOo,1064509,12205,1480,1410
8-u5nd2GqNE,1064495,26861,831,4663
Es9CfWMmPRU,1064483,19724,773,2792
nLXCutcsoKQ,1064224,4610,1830,7386
u429Qgvoxw4,1064100,29026,1338,4625
2E_HEeOpiEA,1063946,69285,1735,103129
ZEqWh6fl_sA,1063907,14226,623,5365
mMzKvVtrC6U,1063803,16835,831,5337
maAa7J3iEM8,1063781,23892,1797,3740
G63TF6OMa_8,1063742,16732,325,1370
02N508BDngc,1063717,41929,971,6101
NePlddZpNKs,1063693,11811,8979,9734
SX9mF288Tb8,1063650,78480,238,3846
XblV5A1PlDo,1063586,63852,1491,6338
uexk7jWXYmU,1063552,139090,632,10279
NrikvhdYrJE,1063412,13511,582,1135
Yiq8YjQC6Rw,1063375,39583,749,3484
OSBl32lNGBg,1063356,20974,3382,2775
8nsWMmFYRqE,1063285,98220,635,4662
5x-d3pabd5o,1063246,63948,793,3298
PgNAmWjInGk,1063240,27061,480,3512
zFPEOG1Yxvw,1063119,5061,719,2322
2J6bJnwr1rw,1063111,40214,1046,2313
LLOB5uG6zSQ,1063024,23679,942,2263
r9lQggOQGvw,1063003,27822,1096,2758
h3umdwK-oPs,1062997,54726,206,1577
kUosDBUjq5A,1062921,18270,762,2874
cDZfh5IjGv8,1062849,38301,1322,6810
