video_id,views,likes,dislikes,comment_count
1Aoc-cd9eYs,3368366,5975,852,1142
1Aoc-cd9eYs,3418840,6495,930,1206
1Aoc-cd9eYs,3440470,6762,970,1253
1Aoc-cd9eYs,3457951,6939,990,1288
1Aoc-cd9eYs,31120399,702367,95123,70142
1Aoc-cd9eYs,32482732,714564,96949,71179
1Aoc-cd9eYs,33608923,724771,98472,72248
1Aoc-cd9eYs,3500408,7416,1034,1404
1Aoc-cd9eYs,3527296,7637,1077,1439
1Aoc-cd9eYs,3558030,7869,1115,1482
1Aoc-cd9eYs,3587891,8099,1163,1500
1Aoc-cd9eYs,3617439,8316,1215,1531
1Aoc-cd9eYs,3644619,8497,1250,1584
1Aoc-cd9eYs,3670688,8692,1283,1607
1Aoc-cd9eYs,3700612,8885,1333,1647
1Aoc-cd9eYs,43224721,811586,111577,80024
1Aoc-cd9eYs,44553695,824821,113157,81064
1Aoc-cd9eYs,45115451,829056,113721,81555
1Aoc-cd9eYs,46011050,837551,114830,82265
1Aoc-cd9eYs,46958977,846094,115889,82878
1Aoc-cd9eYs,47775206,853057,116837,83610
1Aoc-cd9eYs,48534843,859462,117621,84264
1Aoc-cd9eYs,49499648,868457,118781,85124
1Aoc-cd9eYs,50122125,873431,119401,85578
1Aoc-cd9eYs,42485490,801238,37192,39398
1ce456Nnkt8,1342796,57785,1268,7415
1ce456Nnkt8,1509003,61958,1396,7752
1ce456Nnkt8,1678269,65957,1515,7959
1ce456Nnkt8,1870819,70334,1661,8272
1ce456Nnkt8,1870819,70334,1661,8272
1ce456Nnkt8,1958288,71724,1714,8444
1ce456Nnkt8,2038158,73280,1771,8539
1ce456Nnkt8,2114860,74827,1827,8669
1ce456Nnkt8,2190178,76061,1871,8779
1ce456Nnkt8,2271252,77268,1924,8891
1ce456Nnkt8,2336764,78180,1963,8901
1ce456Nnkt8,2400002,79249,2012,8984
1ce456Nnkt8,2464052,80261,2070,9047
1ce456Nnkt8,2526753,81242,2121,9126
1ce456Nnkt8,2583250,82073,2156,9156
1ce456Nnkt8,2652194,83124,2205,9216
1ce456Nnkt8,2702812,84025,2241,9227
1ce456Nnkt8,2746431,84747,2295,9303
1ce456Nnkt8,2791662,85415,2322,9337
1ce456Nnkt8,2838076,86105,2344,9361
1ce456Nnkt8,2908439,87125,2398,9398
1ce456Nnkt8,2933872,87505,2414,9410
1ce456Nnkt8,2981064,88133,2445,9463
1ce456Nnkt8,3026028,88722,2472,9491
1ce456Nnkt8,3066393,89212,2496,9552
1ce456Nnkt8,3104860,89709,2517,9587
1ce456Nnkt8,3162320,90449,2542,9646
1ce456Nnkt8,3189951,90758,2554,9660
1ce456Nnkt8,3222333,91131,2565,9709
1ce456Nnkt8,3254766,91499,2580,9724
1ce456Nnkt8,3305465,92086,2600,9743
1ce456Nnkt8,3316419,92215,2609,9750
1ce456Nnkt8,3344662,92483,2622,9781
1ce456Nnkt8,3371368,92738,2630,9840
1EC8lBwroOc,3699900,15245,515,959
1EC8lBwroOc,3784880,17945,588,1145
1EC8lBwroOc,3853402,20224,655,1243
1EC8lBwroOc,3940699,23880,721,1363
1EC8lBwroOc,4068098,29162,825,1613
1EC8lBwroOc,4247449,32989,890,1734
1EC8lBwroOc,4358033,37386,969,1950
1EC8lBwroOc,4459650,41490,1032,2163
1EC8lBwroOc,4557522,45286,1101,2355
1EC8lBwroOc,4655534,49008,1166,2475
1EC8lBwroOc,4728241,51796,1231,2518
1gSu12JpKP8,2255520,45459,2648,1812
1gSu12JpKP8,2361092,46650,2708,1825
1gSu12JpKP8,2463668,47639,2778,1846
1l26UFQ06eQ,2358350,34132,3534,5446
1l26UFQ06eQ,3707365,48888,7362,10610
1l26UFQ06eQ,4181144,53675,8441,12755
1l26UFQ06eQ,4440269,57183,8779,13342
1l26UFQ06eQ,4649310,60641,8997,13976
1Nu_oGucpDI,1350425,69107,1023,5952
1Nu_oGucpDI,1388631,69533,1036,5952
1Nu_oGucpDI,1413438,69789,1049,5628
1Nu_oGucpDI,1433232,69957,1056,5648
1Nu_oGucpDI,1449421,70140,1062,5675
1Nu_oGucpDI,1464853,70295,1071,5682
1Nu_oGucpDI,1480301,70414,1076,5683
1Nu_oGucpDI,1493498,70534,1079,5685
1Nu_oGucpDI,1505080,70644,1084,5687
1Nu_oGucpDI,1516337,70745,1087,5708
1sl5KJ69qiA,1050738,66076,1561,11891
1sl5KJ69qiA,1225452,72284,1812,13238
1sl5KJ69qiA,1380228,77239,2012,13649
1sl5KJ69qiA,1545515,82316,2192,14360
1sl5KJ69qiA,1662497,85824,2340,14946
1sl5KJ69qiA,1761087,88516,2463,15272
1sl5KJ69qiA,1859003,91512,2569,15957
1sl5KJ69qiA,1944085,93559,2645,15565
1sl5KJ69qiA,2013703,95319,2717,15809
1sl5KJ69qiA,2098301,97620,2802,16098
1sl5KJ69qiA,2173624,99553,2862,16346
1sl5KJ69qiA,2232273,100887,2910,16514
